park_id,buffer_km,in_out,mean_tc,median_tc,sd_tc,n_pixels
12680484,5,in,43.134790528233154,49.0,16.65137042988495,6039
12717208,5,out,9.42980413641967,8.0,7.333891010305251,7301
12717208,5,out,9.42980413641967,8.0,7.333891010305251,7301
12817316,5,out,200.0,200.0,0.0,96845
12817316,5,in,200.0,200.0,0.0,93509
12817316,5,out,200.0,200.0,0.0,96845
12817316,5,in,200.0,200.0,0.0,93509
12817316,5,out,200.0,200.0,0.0,96845
12817316,5,in,200.0,200.0,0.0,93509
12817316,5,out,200.0,200.0,0.0,96845
12817316,5,in,200.0,200.0,0.0,93509
12817316,5,out,200.0,200.0,0.0,96845
12817316,5,in,200.0,200.0,0.0,93509
12817316,5,out,200.0,200.0,0.0,96845
12817316,5,in,200.0,200.0,0.0,93509
12817316,5,out,200.0,200.0,0.0,96845
12817316,5,in,200.0,200.0,0.0,93509
12817316,5,out,200.0,200.0,0.0,96845
12817316,5,in,200.0,200.0,0.0,93509
12817316,5,out,200.0,200.0,0.0,96845
12817316,5,in,200.0,200.0,0.0,93509
12817316,5,out,200.0,200.0,0.0,96845
12817316,5,in,200.0,200.0,0.0,93509
12817316,5,out,200.0,200.0,0.0,96845
12817316,5,in,200.0,200.0,0.0,93509
12817316,5,out,200.0,200.0,0.0,96845
12817316,5,in,200.0,200.0,0.0,93509
12817316,5,out,200.0,200.0,0.0,96845
12817316,5,in,200.0,200.0,0.0,93509
12817316,5,out,200.0,200.0,0.0,96845
12817316,5,in,200.0,200.0,0.0,93509
12817316,5,out,200.0,200.0,0.0,96845
12817316,5,in,200.0,200.0,0.0,93509
12817316,5,out,200.0,200.0,0.0,96845
12817316,5,in,200.0,200.0,0.0,93509
12817316,5,out,200.0,200.0,0.0,96845
12817316,5,in,200.0,200.0,0.0,93509
12817316,5,out,200.0,200.0,0.0,96845
12817316,5,in,200.0,200.0,0.0,93509
12817316,5,out,200.0,200.0,0.0,96845
12817316,5,in,200.0,200.0,0.0,93509
12817316,5,out,200.0,200.0,0.0,96845
12817316,5,in,200.0,200.0,0.0,93509
12817316,5,out,200.0,200.0,0.0,96845
12817316,5,in,200.0,200.0,0.0,93509
12817316,5,out,200.0,200.0,0.0,96845
12817316,5,in,200.0,200.0,0.0,93509
12817316,5,out,200.0,200.0,0.0,96845
12817316,5,in,200.0,200.0,0.0,93509
12817316,5,out,200.0,200.0,0.0,96845
12817316,5,in,200.0,200.0,0.0,93509
12992162,5,out,2.835081374321881,2.0,2.4879308749613958,2765
13015331,5,out,42.04303220290681,45.0,16.935475943612996,7018
13023530,5,out,55.94212837634603,64.0,22.781034558444258,16623
13023530,5,in,54.45388281469022,62.0,20.162864797129163,10701
13023530,5,out,55.94212837634603,64.0,22.781034558444258,16623
13023530,5,in,54.45388281469022,62.0,20.162864797129163,10701
13023542,5,out,78.82126941548047,80.0,5.1087200584691,23113
13023542,5,in,79.26751523063534,80.0,2.7437756929230295,18384
13023542,5,out,78.82126941548047,80.0,5.1087200584691,23113
13023542,5,in,79.26751523063534,80.0,2.7437756929230295,18384
13023542,5,out,78.82126941548047,80.0,5.1087200584691,23113
13023542,5,in,79.26751523063534,80.0,2.7437756929230295,18384
13023542,5,out,78.82126941548047,80.0,5.1087200584691,23113
13023542,5,in,79.26751523063534,80.0,2.7437756929230295,18384
13266267,5,out,83.73348918760958,77.0,45.593703302874765,1711
13282634,5,out,88.60697674418604,80.0,54.69295008074023,3440
13282636,5,out,49.78545745105873,55.0,14.344121154203336,2503
13340548,5,out,53.674731182795696,58.0,12.525848808308263,2232
13427365,5,out,31.678488820354666,26.0,18.188180006085297,5188
13427365,5,out,31.678488820354666,26.0,18.188180006085297,5188
13739815,5,out,73.3529411764706,80.0,19.040481495186718,2465
13739831,5,out,20.093575757575756,14.0,15.242523291924696,4125
13739853,5,out,63.284725426857406,72.0,39.50957618413471,2167
13739881,5,out,36.6078431372549,35.0,21.40068450437353,1887
13739895,5,out,70.8083650190114,79.0,18.340195447792052,3945
14209401,5,out,49.802441731409544,53.0,12.371731886231887,1802
14308841,5,out,13.814625338549503,10.0,11.136012579405918,3323
14474902,5,out,44.843916913946586,42.0,21.593244769432452,1685
14642575,5,out,54.69034090909091,58.0,22.99706300165225,5280
14642575,5,out,54.69034090909091,58.0,22.99706300165225,5280
14716534,5,out,43.63164039696439,40.0,21.0446189470393,1713
15794913,5,out,11.368289637952559,11.0,6.532847432516263,4005
15794958,5,out,58.4193611601019,62.0,12.244860924919546,5103
17543719,5,out,157.53761878469095,200.0,81.45231890457464,34411
17543719,5,in,199.8806674104879,200.0,4.83607023657016,19718
17543719,5,out,157.53761878469095,200.0,81.45231890457464,34411
17543719,5,in,199.8806674104879,200.0,4.83607023657016,19718
17543719,5,out,157.53761878469095,200.0,81.45231890457464,34411
17543719,5,in,199.8806674104879,200.0,4.83607023657016,19718
17543719,5,out,157.53761878469095,200.0,81.45231890457464,34411
17543719,5,in,199.8806674104879,200.0,4.83607023657016,19718
17543719,5,out,157.53761878469095,200.0,81.45231890457464,34411
17543719,5,in,199.8806674104879,200.0,4.83607023657016,19718
17543719,5,out,157.53761878469095,200.0,81.45231890457464,34411
17543719,5,in,199.8806674104879,200.0,4.83607023657016,19718
17543719,5,out,157.53761878469095,200.0,81.45231890457464,34411
17543719,5,in,199.8806674104879,200.0,4.83607023657016,19718
17543719,5,out,157.53761878469095,200.0,81.45231890457464,34411
17543719,5,in,199.8806674104879,200.0,4.83607023657016,19718
17543719,5,out,157.53761878469095,200.0,81.45231890457464,34411
17543719,5,in,199.8806674104879,200.0,4.83607023657016,19718
19151316,5,out,17.074843708725897,16.0,10.052273267183137,11357
19151316,5,out,17.074843708725897,16.0,10.052273267183137,11357
207723,10,out,77.26058403037715,78.0,18.54823907502602,148006
207723,10,in,75.97697784439552,79.0,9.310625004318757,128094
207723,10,out,77.26058403037715,78.0,18.54823907502602,148006
207723,10,in,75.97697784439552,79.0,9.310625004318757,128094
207723,10,out,77.26058403037715,78.0,18.54823907502602,148006
207723,10,in,75.97697784439552,79.0,9.310625004318757,128094
207723,10,out,77.26058403037715,78.0,18.54823907502602,148006
207723,10,in,75.97697784439552,79.0,9.310625004318757,128094
207723,10,out,77.26058403037715,78.0,18.54823907502602,148006
207723,10,in,75.97697784439552,79.0,9.310625004318757,128094
207723,10,out,77.26058403037715,78.0,18.54823907502602,148006
207723,10,in,75.97697784439552,79.0,9.310625004318757,128094
207723,10,out,77.26058403037715,78.0,18.54823907502602,148006
207723,10,in,75.97697784439552,79.0,9.310625004318757,128094
207723,10,out,77.26058403037715,78.0,18.54823907502602,148006
207723,10,in,75.97697784439552,79.0,9.310625004318757,128094
207723,10,out,77.26058403037715,78.0,18.54823907502602,148006
207723,10,in,75.97697784439552,79.0,9.310625004318757,128094
207723,10,out,77.26058403037715,78.0,18.54823907502602,148006
207723,10,in,75.97697784439552,79.0,9.310625004318757,128094
207723,10,out,77.26058403037715,78.0,18.54823907502602,148006
207723,10,in,75.97697784439552,79.0,9.310625004318757,128094
207723,10,out,77.26058403037715,78.0,18.54823907502602,148006
207723,10,in,75.97697784439552,79.0,9.310625004318757,128094
207723,10,out,77.26058403037715,78.0,18.54823907502602,148006
207723,10,in,75.97697784439552,79.0,9.310625004318757,128094
278638,10,out,41.67995211604816,47.0,24.18095173970736,14201
420485,10,out,62.343472811415346,71.0,23.88278311181424,207440
420485,10,in,66.17422787226859,74.0,19.63122969076638,171798
420485,10,out,62.343472811415346,71.0,23.88278311181424,207440
420485,10,in,66.17422787226859,74.0,19.63122969076638,171798
420485,10,out,62.343472811415346,71.0,23.88278311181424,207440
420485,10,in,66.17422787226859,74.0,19.63122969076638,171798
420485,10,out,62.343472811415346,71.0,23.88278311181424,207440
420485,10,in,66.17422787226859,74.0,19.63122969076638,171798
420485,10,out,62.343472811415346,71.0,23.88278311181424,207440
420485,10,in,66.17422787226859,74.0,19.63122969076638,171798
420485,10,out,62.343472811415346,71.0,23.88278311181424,207440
420485,10,in,66.17422787226859,74.0,19.63122969076638,171798
420485,10,out,62.343472811415346,71.0,23.88278311181424,207440
420485,10,in,66.17422787226859,74.0,19.63122969076638,171798
447057,10,out,74.72238910747228,78.0,21.31795736267648,122506
447057,10,in,75.9646501314705,78.0,21.05252010629291,101924
447057,10,out,74.72238910747228,78.0,21.31795736267648,122506
447057,10,in,75.9646501314705,78.0,21.05252010629291,101924
454231,10,out,78.64789329243683,79.0,5.937573939383928,99112
454231,10,in,79.29777714559114,80.0,3.8379474879579654,77333
454231,10,out,78.64789329243683,79.0,5.937573939383928,99112
454231,10,in,79.29777714559114,80.0,3.8379474879579654,77333
454231,10,out,78.64789329243683,79.0,5.937573939383928,99112
454231,10,in,79.29777714559114,80.0,3.8379474879579654,77333
454231,10,out,78.64789329243683,79.0,5.937573939383928,99112
454231,10,in,79.29777714559114,80.0,3.8379474879579654,77333
454231,10,out,78.64789329243683,79.0,5.937573939383928,99112
454231,10,in,79.29777714559114,80.0,3.8379474879579654,77333
454231,10,out,78.64789329243683,79.0,5.937573939383928,99112
454231,10,in,79.29777714559114,80.0,3.8379474879579654,77333
454231,10,out,78.64789329243683,79.0,5.937573939383928,99112
454231,10,in,79.29777714559114,80.0,3.8379474879579654,77333
454231,10,out,78.64789329243683,79.0,5.937573939383928,99112
454231,10,in,79.29777714559114,80.0,3.8379474879579654,77333
454231,10,out,78.64789329243683,79.0,5.937573939383928,99112
454231,10,in,79.29777714559114,80.0,3.8379474879579654,77333
454407,10,out,44.45427028033902,45.0,19.343880014655493,21474
454407,10,out,44.45427028033902,45.0,19.343880014655493,21474
454408,10,out,14.39139747797547,7.0,17.42342807384937,28945
454408,10,in,19.05110651170196,13.0,13.374324926367988,12562
454408,10,out,14.39139747797547,7.0,17.42342807384937,28945
454408,10,in,19.05110651170196,13.0,13.374324926367988,12562
454425,10,out,28.531936218678815,21.0,20.850151026925207,10975
454426,10,out,32.49557216791259,28.0,17.478568424568884,17390
454426,10,out,32.49557216791259,28.0,17.478568424568884,17390
454428,10,out,22.435527902990287,15.0,18.7029044174357,15751
454428,10,out,22.435527902990287,15.0,18.7029044174357,15751
548598,10,out,51.77604048985494,56.0,15.860451958026921,44258
548598,10,in,50.02097808658471,54.0,15.535103493511883,22452
548598,10,out,51.77604048985494,56.0,15.860451958026921,44258
548598,10,in,50.02097808658471,54.0,15.535103493511883,22452
548598,10,out,51.77604048985494,56.0,15.860451958026921,44258
548598,10,in,50.02097808658471,54.0,15.535103493511883,22452
548598,10,out,51.77604048985494,56.0,15.860451958026921,44258
548598,10,in,50.02097808658471,54.0,15.535103493511883,22452
548599,10,out,70.07790147933507,75.0,22.06365141424926,131140
548599,10,in,66.84808801453741,68.0,13.971459472800497,101256
548599,10,out,70.07790147933507,75.0,22.06365141424926,131140
548599,10,in,66.84808801453741,68.0,13.971459472800497,101256
548599,10,out,70.07790147933507,75.0,22.06365141424926,131140
548599,10,in,66.84808801453741,68.0,13.971459472800497,101256
548599,10,out,70.07790147933507,75.0,22.06365141424926,131140
548599,10,in,66.84808801453741,68.0,13.971459472800497,101256
548599,10,out,70.07790147933507,75.0,22.06365141424926,131140
548599,10,in,66.84808801453741,68.0,13.971459472800497,101256
548599,10,out,70.07790147933507,75.0,22.06365141424926,131140
548599,10,in,66.84808801453741,68.0,13.971459472800497,101256
548599,10,out,70.07790147933507,75.0,22.06365141424926,131140
548599,10,in,66.84808801453741,68.0,13.971459472800497,101256
548599,10,out,70.07790147933507,75.0,22.06365141424926,131140
548599,10,in,66.84808801453741,68.0,13.971459472800497,101256
548599,10,out,70.07790147933507,75.0,22.06365141424926,131140
548599,10,in,66.84808801453741,68.0,13.971459472800497,101256
548599,10,out,70.07790147933507,75.0,22.06365141424926,131140
548599,10,in,66.84808801453741,68.0,13.971459472800497,101256
548600,10,out,55.368415688972114,58.0,15.249426638421252,78501
548600,10,in,55.957126575489404,59.0,15.32023649235281,29832
548600,10,out,55.368415688972114,58.0,15.249426638421252,78501
548600,10,in,55.957126575489404,59.0,15.32023649235281,29832
548600,10,out,55.368415688972114,58.0,15.249426638421252,78501
548600,10,in,55.957126575489404,59.0,15.32023649235281,29832
548600,10,out,55.368415688972114,58.0,15.249426638421252,78501
548600,10,in,55.957126575489404,59.0,15.32023649235281,29832
548601,10,out,53.772358961861826,57.0,16.187718033655603,32828
548601,10,out,53.772358961861826,57.0,16.187718033655603,32828
548601,10,out,53.772358961861826,57.0,16.187718033655603,32828
548640,10,out,78.89369194019287,79.0,13.702810767688916,56515
548640,10,in,78.601277560272,79.0,3.1797221156014333,33971
548640,10,out,78.89369194019287,79.0,13.702810767688916,56515
548640,10,in,78.601277560272,79.0,3.1797221156014333,33971
548640,10,out,78.89369194019287,79.0,13.702810767688916,56515
548640,10,in,78.601277560272,79.0,3.1797221156014333,33971
548640,10,out,78.89369194019287,79.0,13.702810767688916,56515
548640,10,in,78.601277560272,79.0,3.1797221156014333,33971
548643,10,out,73.81164838236322,79.0,13.648409135050569,28622
548643,10,out,73.81164838236322,79.0,13.648409135050569,28622
548647,10,out,83.72439746007578,80.0,39.36564946704431,173391
548647,10,in,77.31360299447762,80.0,24.34423784998491,151746
548647,10,out,83.72439746007578,80.0,39.36564946704431,173391
548647,10,in,77.31360299447762,80.0,24.34423784998491,151746
548647,10,out,83.72439746007578,80.0,39.36564946704431,173391
548647,10,in,77.31360299447762,80.0,24.34423784998491,151746
548647,10,out,83.72439746007578,80.0,39.36564946704431,173391
548647,10,in,77.31360299447762,80.0,24.34423784998491,151746
548647,10,out,83.72439746007578,80.0,39.36564946704431,173391
548647,10,in,77.31360299447762,80.0,24.34423784998491,151746
548647,10,out,83.72439746007578,80.0,39.36564946704431,173391
548647,10,in,77.31360299447762,80.0,24.34423784998491,151746
548647,10,out,83.72439746007578,80.0,39.36564946704431,173391
548647,10,in,77.31360299447762,80.0,24.34423784998491,151746
548647,10,out,83.72439746007578,80.0,39.36564946704431,173391
548647,10,in,77.31360299447762,80.0,24.34423784998491,151746
548647,10,out,83.72439746007578,80.0,39.36564946704431,173391
548647,10,in,77.31360299447762,80.0,24.34423784998491,151746
548647,10,out,83.72439746007578,80.0,39.36564946704431,173391
548647,10,in,77.31360299447762,80.0,24.34423784998491,151746
548647,10,out,83.72439746007578,80.0,39.36564946704431,173391
548647,10,in,77.31360299447762,80.0,24.34423784998491,151746
548647,10,out,83.72439746007578,80.0,39.36564946704431,173391
548647,10,in,77.31360299447762,80.0,24.34423784998491,151746
548647,10,out,83.72439746007578,80.0,39.36564946704431,173391
548647,10,in,77.31360299447762,80.0,24.34423784998491,151746
548647,10,out,83.72439746007578,80.0,39.36564946704431,173391
548647,10,in,77.31360299447762,80.0,24.34423784998491,151746
548647,10,out,83.72439746007578,80.0,39.36564946704431,173391
548647,10,in,77.31360299447762,80.0,24.34423784998491,151746
548647,10,out,83.72439746007578,80.0,39.36564946704431,173391
548647,10,in,77.31360299447762,80.0,24.34423784998491,151746
548647,10,out,83.72439746007578,80.0,39.36564946704431,173391
548647,10,in,77.31360299447762,80.0,24.34423784998491,151746
548647,10,out,83.72439746007578,80.0,39.36564946704431,173391
548647,10,in,77.31360299447762,80.0,24.34423784998491,151746
548647,10,out,83.72439746007578,80.0,39.36564946704431,173391
548647,10,in,77.31360299447762,80.0,24.34423784998491,151746
548656,10,out,68.60620867395133,75.0,15.912165343482371,171502
548656,10,in,73.126788627585,78.0,12.231076744375173,155077
548656,10,out,68.60620867395133,75.0,15.912165343482371,171502
548656,10,in,73.126788627585,78.0,12.231076744375173,155077
548656,10,out,68.60620867395133,75.0,15.912165343482371,171502
548656,10,in,73.126788627585,78.0,12.231076744375173,155077
548656,10,out,68.60620867395133,75.0,15.912165343482371,171502
548656,10,in,73.126788627585,78.0,12.231076744375173,155077
548656,10,out,68.60620867395133,75.0,15.912165343482371,171502
548656,10,in,73.126788627585,78.0,12.231076744375173,155077
548656,10,out,68.60620867395133,75.0,15.912165343482371,171502
548656,10,in,73.126788627585,78.0,12.231076744375173,155077
548656,10,out,68.60620867395133,75.0,15.912165343482371,171502
548656,10,in,73.126788627585,78.0,12.231076744375173,155077
548656,10,out,68.60620867395133,75.0,15.912165343482371,171502
548656,10,in,73.126788627585,78.0,12.231076744375173,155077
548656,10,out,68.60620867395133,75.0,15.912165343482371,171502
548656,10,in,73.126788627585,78.0,12.231076744375173,155077
548656,10,out,68.60620867395133,75.0,15.912165343482371,171502
548656,10,in,73.126788627585,78.0,12.231076744375173,155077
548656,10,out,68.60620867395133,75.0,15.912165343482371,171502
548656,10,in,73.126788627585,78.0,12.231076744375173,155077
548656,10,out,68.60620867395133,75.0,15.912165343482371,171502
548656,10,in,73.126788627585,78.0,12.231076744375173,155077
548656,10,out,68.60620867395133,75.0,15.912165343482371,171502
548656,10,in,73.126788627585,78.0,12.231076744375173,155077
548656,10,out,68.60620867395133,75.0,15.912165343482371,171502
548656,10,in,73.126788627585,78.0,12.231076744375173,155077
548656,10,out,68.60620867395133,75.0,15.912165343482371,171502
548656,10,in,73.126788627585,78.0,12.231076744375173,155077
548706,10,out,3.3919849634154526,2.0,6.774730653805051,74485
548706,10,in,7.580343447192188,2.0,31.59850315032555,53458
548706,10,out,3.3919849634154526,2.0,6.774730653805051,74485
548706,10,in,7.580343447192188,2.0,31.59850315032555,53458
548706,10,out,3.3919849634154526,2.0,6.774730653805051,74485
548706,10,in,7.580343447192188,2.0,31.59850315032555,53458
548706,10,out,3.3919849634154526,2.0,6.774730653805051,74485
548706,10,in,7.580343447192188,2.0,31.59850315032555,53458
909180,10,out,48.968482665466006,54.0,17.222066679796594,35536
909180,10,out,48.968482665466006,54.0,17.222066679796594,35536
909180,10,out,48.968482665466006,54.0,17.222066679796594,35536
2393817,10,out,80.98478766474287,80.0,18.047767118600344,58045
2393817,10,in,81.05594821813852,81.0,9.722932736368932,40323
2393817,10,out,80.98478766474287,80.0,18.047767118600344,58045
2393817,10,in,81.05594821813852,81.0,9.722932736368932,40323
2393817,10,out,80.98478766474287,80.0,18.047767118600344,58045
2393817,10,in,81.05594821813852,81.0,9.722932736368932,40323
2393817,10,out,80.98478766474287,80.0,18.047767118600344,58045
2393817,10,in,81.05594821813852,81.0,9.722932736368932,40323
2393817,10,out,80.98478766474287,80.0,18.047767118600344,58045
2393817,10,in,81.05594821813852,81.0,9.722932736368932,40323
2393817,10,out,80.98478766474287,80.0,18.047767118600344,58045
2393817,10,in,81.05594821813852,81.0,9.722932736368932,40323
3424550,10,out,47.208407199886125,52.0,22.16873913789978,154558
3424550,10,in,60.71228936384731,65.0,16.869731493227327,134889
3424550,10,out,47.208407199886125,52.0,22.16873913789978,154558
3424550,10,in,60.71228936384731,65.0,16.869731493227327,134889
3424550,10,out,47.208407199886125,52.0,22.16873913789978,154558
3424550,10,in,60.71228936384731,65.0,16.869731493227327,134889
3424550,10,out,47.208407199886125,52.0,22.16873913789978,154558
3424550,10,in,60.71228936384731,65.0,16.869731493227327,134889
3424550,10,out,47.208407199886125,52.0,22.16873913789978,154558
3424550,10,in,60.71228936384731,65.0,16.869731493227327,134889
3424550,10,out,47.208407199886125,52.0,22.16873913789978,154558
3424550,10,in,60.71228936384731,65.0,16.869731493227327,134889
3424550,10,out,47.208407199886125,52.0,22.16873913789978,154558
3424550,10,in,60.71228936384731,65.0,16.869731493227327,134889
3424550,10,out,47.208407199886125,52.0,22.16873913789978,154558
3424550,10,in,60.71228936384731,65.0,16.869731493227327,134889
3424875,10,out,76.18520888433865,80.0,12.751573682408377,70326
3424875,10,in,79.0790220426324,80.0,7.845301051775217,44051
3424875,10,out,76.18520888433865,80.0,12.751573682408377,70326
3424875,10,in,79.0790220426324,80.0,7.845301051775217,44051
3424875,10,out,76.18520888433865,80.0,12.751573682408377,70326
3424875,10,in,79.0790220426324,80.0,7.845301051775217,44051
3424875,10,out,76.18520888433865,80.0,12.751573682408377,70326
3424875,10,in,79.0790220426324,80.0,7.845301051775217,44051
3424875,10,out,76.18520888433865,80.0,12.751573682408377,70326
3424875,10,in,79.0790220426324,80.0,7.845301051775217,44051
3424875,10,out,76.18520888433865,80.0,12.751573682408377,70326
3424875,10,in,79.0790220426324,80.0,7.845301051775217,44051
3424882,10,out,75.86744301824714,79.0,11.169146494896994,138597
3424882,10,in,78.2376104100242,79.0,5.950065183156989,111969
3424882,10,out,75.86744301824714,79.0,11.169146494896994,138597
3424882,10,in,78.2376104100242,79.0,5.950065183156989,111969
3424882,10,out,75.86744301824714,79.0,11.169146494896994,138597
3424882,10,in,78.2376104100242,79.0,5.950065183156989,111969
3424882,10,out,75.86744301824714,79.0,11.169146494896994,138597
3424882,10,in,78.2376104100242,79.0,5.950065183156989,111969
3424882,10,out,75.86744301824714,79.0,11.169146494896994,138597
3424882,10,in,78.2376104100242,79.0,5.950065183156989,111969
3424882,10,out,75.86744301824714,79.0,11.169146494896994,138597
3424882,10,in,78.2376104100242,79.0,5.950065183156989,111969
3424882,10,out,75.86744301824714,79.0,11.169146494896994,138597
3424882,10,in,78.2376104100242,79.0,5.950065183156989,111969
3424882,10,out,75.86744301824714,79.0,11.169146494896994,138597
3424882,10,in,78.2376104100242,79.0,5.950065183156989,111969
3424882,10,out,75.86744301824714,79.0,11.169146494896994,138597
3424882,10,in,78.2376104100242,79.0,5.950065183156989,111969
3424889,10,out,77.72277757477684,80.0,9.637266799475155,76628
3424889,10,in,78.19110540487526,80.0,8.462825209982132,56079
3424889,10,out,77.72277757477684,80.0,9.637266799475155,76628
3424889,10,in,78.19110540487526,80.0,8.462825209982132,56079
3424889,10,out,77.72277757477684,80.0,9.637266799475155,76628
3424889,10,in,78.19110540487526,80.0,8.462825209982132,56079
3424889,10,out,77.72277757477684,80.0,9.637266799475155,76628
3424889,10,in,78.19110540487526,80.0,8.462825209982132,56079
3424889,10,out,77.72277757477684,80.0,9.637266799475155,76628
3424889,10,in,78.19110540487526,80.0,8.462825209982132,56079
3424889,10,out,77.72277757477684,80.0,9.637266799475155,76628
3424889,10,in,78.19110540487526,80.0,8.462825209982132,56079
3424889,10,out,77.72277757477684,80.0,9.637266799475155,76628
3424889,10,in,78.19110540487526,80.0,8.462825209982132,56079
3424889,10,out,77.72277757477684,80.0,9.637266799475155,76628
3424889,10,in,78.19110540487526,80.0,8.462825209982132,56079
3797962,10,out,52.287566435818974,58.0,16.84082754497404,12418
3805257,10,out,16.048227000518697,12.0,11.485292158093758,84828
3805257,10,in,12.853171785769408,9.0,18.081641703120123,64790
3805257,10,out,16.048227000518697,12.0,11.485292158093758,84828
3805257,10,in,12.853171785769408,9.0,18.081641703120123,64790
3805257,10,out,16.048227000518697,12.0,11.485292158093758,84828
3805257,10,in,12.853171785769408,9.0,18.081641703120123,64790
3805257,10,out,16.048227000518697,12.0,11.485292158093758,84828
3805257,10,in,12.853171785769408,9.0,18.081641703120123,64790
3805257,10,out,16.048227000518697,12.0,11.485292158093758,84828
3805257,10,in,12.853171785769408,9.0,18.081641703120123,64790
3805257,10,out,16.048227000518697,12.0,11.485292158093758,84828
3805257,10,in,12.853171785769408,9.0,18.081641703120123,64790
3805257,10,out,16.048227000518697,12.0,11.485292158093758,84828
3805257,10,in,12.853171785769408,9.0,18.081641703120123,64790
3805257,10,out,16.048227000518697,12.0,11.485292158093758,84828
3805257,10,in,12.853171785769408,9.0,18.081641703120123,64790
3812218,10,out,30.253301092213228,23.0,22.14656751007539,36806
3812218,10,in,26.977762931857225,16.0,24.005484713135274,20956
3812218,10,out,30.253301092213228,23.0,22.14656751007539,36806
3812218,10,in,26.977762931857225,16.0,24.005484713135274,20956
3868212,10,out,58.01454084122182,59.0,15.321876956774771,40988
3868212,10,in,56.223179871520344,57.0,16.919618130526754,18680
3868212,10,out,58.01454084122182,59.0,15.321876956774771,40988
3868212,10,in,56.223179871520344,57.0,16.919618130526754,18680
3868212,10,out,58.01454084122182,59.0,15.321876956774771,40988
3868212,10,in,56.223179871520344,57.0,16.919618130526754,18680
3868212,10,out,58.01454084122182,59.0,15.321876956774771,40988
3868212,10,in,56.223179871520344,57.0,16.919618130526754,18680
3868246,10,out,56.123385806259535,61.0,23.652594288291812,53742
3868246,10,out,56.123385806259535,61.0,23.652594288291812,53742
3868246,10,out,56.123385806259535,61.0,23.652594288291812,53742
3868246,10,out,56.123385806259535,61.0,23.652594288291812,53742
3868769,10,out,63.427716499943664,67.0,15.790070203880088,79873
3868769,10,in,51.821710609537924,59.0,20.28377701260447,55337
3868769,10,out,63.427716499943664,67.0,15.790070203880088,79873
3868769,10,in,51.821710609537924,59.0,20.28377701260447,55337
3868769,10,out,63.427716499943664,67.0,15.790070203880088,79873
3868769,10,in,51.821710609537924,59.0,20.28377701260447,55337
3868769,10,out,63.427716499943664,67.0,15.790070203880088,79873
3868769,10,in,51.821710609537924,59.0,20.28377701260447,55337
3868769,10,out,63.427716499943664,67.0,15.790070203880088,79873
3868769,10,in,51.821710609537924,59.0,20.28377701260447,55337
3868769,10,out,63.427716499943664,67.0,15.790070203880088,79873
3868769,10,in,51.821710609537924,59.0,20.28377701260447,55337
3868769,10,out,63.427716499943664,67.0,15.790070203880088,79873
3868769,10,in,51.821710609537924,59.0,20.28377701260447,55337
3874631,10,out,77.42731480166955,79.0,5.348194317982258,176095
3874631,10,in,77.46992276033875,79.0,5.336249835161612,155749
3874631,10,out,77.42731480166955,79.0,5.348194317982258,176095
3874631,10,in,77.46992276033875,79.0,5.336249835161612,155749
3874631,10,out,77.42731480166955,79.0,5.348194317982258,176095
3874631,10,in,77.46992276033875,79.0,5.336249835161612,155749
3874631,10,out,77.42731480166955,79.0,5.348194317982258,176095
3874631,10,in,77.46992276033875,79.0,5.336249835161612,155749
3874631,10,out,77.42731480166955,79.0,5.348194317982258,176095
3874631,10,in,77.46992276033875,79.0,5.336249835161612,155749
3874631,10,out,77.42731480166955,79.0,5.348194317982258,176095
3874631,10,in,77.46992276033875,79.0,5.336249835161612,155749
3874631,10,out,77.42731480166955,79.0,5.348194317982258,176095
3874631,10,in,77.46992276033875,79.0,5.336249835161612,155749
3874631,10,out,77.42731480166955,79.0,5.348194317982258,176095
3874631,10,in,77.46992276033875,79.0,5.336249835161612,155749
3874631,10,out,77.42731480166955,79.0,5.348194317982258,176095
3874631,10,in,77.46992276033875,79.0,5.336249835161612,155749
3874631,10,out,77.42731480166955,79.0,5.348194317982258,176095
3874631,10,in,77.46992276033875,79.0,5.336249835161612,155749
3874631,10,out,77.42731480166955,79.0,5.348194317982258,176095
3874631,10,in,77.46992276033875,79.0,5.336249835161612,155749
3874631,10,out,77.42731480166955,79.0,5.348194317982258,176095
3874631,10,in,77.46992276033875,79.0,5.336249835161612,155749
3874631,10,out,77.42731480166955,79.0,5.348194317982258,176095
3874631,10,in,77.46992276033875,79.0,5.336249835161612,155749
3874631,10,out,77.42731480166955,79.0,5.348194317982258,176095
3874631,10,in,77.46992276033875,79.0,5.336249835161612,155749
3874631,10,out,77.42731480166955,79.0,5.348194317982258,176095
3874631,10,in,77.46992276033875,79.0,5.336249835161612,155749
3874631,10,out,77.42731480166955,79.0,5.348194317982258,176095
3874631,10,in,77.46992276033875,79.0,5.336249835161612,155749
3874631,10,out,77.42731480166955,79.0,5.348194317982258,176095
3874631,10,in,77.46992276033875,79.0,5.336249835161612,155749
3905464,10,out,41.81400827761859,1.0,80.20857945957258,15705
3905464,10,out,41.81400827761859,1.0,80.20857945957258,15705
3905468,10,out,9.306916260692777,8.0,12.990250555620625,26069
3907592,10,out,131.4072447264248,200.0,94.88719336989958,55323
3907592,10,in,118.57291462698257,200.0,98.2206881121097,40856
3907592,10,out,131.4072447264248,200.0,94.88719336989958,55323
3907592,10,in,118.57291462698257,200.0,98.2206881121097,40856
3907592,10,out,131.4072447264248,200.0,94.88719336989958,55323
